cve_id,description,cvss,attack_vector,privileges,product,version,operator,exploit,label
CVE-2024-0032,"In queryChildDocuments of FileSystemProvider.java, there is a possible way to request access to directories that should be hidden due to improper input validation. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.",6.5,LOCAL,HIGH,android,13,==,FALSE,MEDIUM
CVE-2024-0032,"In queryChildDocuments of FileSystemProvider.java, there is a possible way to request access to directories that should be hidden due to improper input validation. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.",6.5,LOCAL,HIGH,android,14,==,FALSE,MEDIUM
CVE-2024-0033,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,11,==,FALSE,HIGH
CVE-2024-0033,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12,==,FALSE,HIGH
CVE-2024-0033,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12.1,==,FALSE,HIGH
CVE-2024-0033,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,13,==,FALSE,HIGH
CVE-2024-0033,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,14,==,FALSE,HIGH
CVE-2024-0034,"In BackgroundLaunchProcessController, there is a possible way to launch arbitrary activity from the background due to BAL Bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,11,==,FALSE,HIGH
CVE-2024-0034,"In BackgroundLaunchProcessController, there is a possible way to launch arbitrary activity from the background due to BAL Bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12,==,FALSE,HIGH
CVE-2024-0034,"In BackgroundLaunchProcessController, there is a possible way to launch arbitrary activity from the background due to BAL Bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12.1,==,FALSE,HIGH
CVE-2024-0034,"In BackgroundLaunchProcessController, there is a possible way to launch arbitrary activity from the background due to BAL Bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,13,==,FALSE,HIGH
CVE-2024-0035,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,11,==,FALSE,HIGH
CVE-2024-0035,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12,==,FALSE,HIGH
CVE-2024-0035,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12.1,==,FALSE,HIGH
CVE-2024-0035,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,13,==,FALSE,HIGH
CVE-2024-0035,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,14,==,FALSE,HIGH
CVE-2024-0036,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,11,==,FALSE,HIGH
CVE-2024-0036,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12,==,FALSE,HIGH
CVE-2024-0036,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,12.1,==,FALSE,HIGH
CVE-2024-0036,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,13,==,FALSE,HIGH
CVE-2024-0036,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,14,==,FALSE,HIGH
CVE-2024-0037,"In applyCustomDescription of SaveUi.java, there is a possible way to view images belonging to a different user due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.",3.3,LOCAL,LOW,android,11,==,FALSE,LOW
CVE-2024-0037,"In applyCustomDescription of SaveUi.java, there is a possible way to view images belonging to a different user due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.",3.3,LOCAL,LOW,android,12,==,FALSE,LOW
CVE-2024-0037,"In applyCustomDescription of SaveUi.java, there is a possible way to view images belonging to a different user due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.",3.3,LOCAL,LOW,android,12.1,==,FALSE,LOW
CVE-2024-0037,"In applyCustomDescription of SaveUi.java, there is a possible way to view images belonging to a different user due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.",3.3,LOCAL,LOW,android,13,==,FALSE,LOW
CVE-2024-0037,"In applyCustomDescription of SaveUi.java, there is a possible way to view images belonging to a different user due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.",3.3,LOCAL,LOW,android,14,==,FALSE,LOW
CVE-2024-0038,"In injectInputEventToInputFilter of AccessibilityManagerService.java, there is a possible arbitrary input event injection due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",7.8,LOCAL,LOW,android,14,==,FALSE,HIGH
CVE-2024-0039,"In attp_build_value_cmd of att_protocol.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",9.8,NETWORK,NONE,android,12,==,FALSE,CRITICAL
CVE-2024-0039,"In attp_build_value_cmd of att_protocol.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",9.8,NETWORK,NONE,android,12.1,==,FALSE,CRITICAL
